message_sent,processing_start_time,processing_end_time,message_arrived,network_delay,processing_delay,overall_delay
1558300633.83,1558300643.1,1558300643.31,1558300643.35,9.31657099724,0.207868099213,9.52443909645
1558300633.84,1558300643.28,1558300643.49,1558300643.51,9.46386003494,0.208219051361,9.6720790863
1558300633.84,1558300643.44,1558300643.67,1558300643.71,9.64357805252,0.222317934036,9.86589598656
1558300633.85,1558300643.61,1558300643.83,1558300643.85,9.78210806847,0.216066837311,9.99817490578
1558300633.86,1558300643.78,1558300644.0,1558300644.06,9.97279500961,0.227444887161,10.2002398968
1558300633.87,1558300644.02,1558300644.25,1558300644.27,10.1740002632,0.22401881218,10.3980190754
1558300633.88,1558300644.13,1558300644.36,1558300644.41,10.2932920456,0.237910032272,10.5312020779
1558300633.88,1558300644.33,1558300644.55,1558300644.57,10.4729971886,0.212092876434,10.685090065
1558300633.89,1558300644.46,1558300644.7,1558300644.74,10.6109139919,0.243810892105,10.854724884
1558300633.9,1558300644.64,1558300644.85,1558300644.89,10.7840650082,0.2068400383,10.9909050465
1558300633.91,1558300644.81,1558300645.04,1558300645.09,10.9397568703,0.236797094345,11.1765539646
1558300633.92,1558300645.0,1558300645.2,1558300645.24,11.1172120571,0.206223011017,11.3234350681
1558300633.93,1558300645.17,1558300645.39,1558300645.43,11.291580677,0.214525222778,11.5061058998
1558300633.93,1558300645.39,1558300645.59,1558300645.63,11.5028438568,0.196907997131,11.6997518539
1558300633.94,1558300645.49,1558300645.72,1558300645.77,11.5871400833,0.234745025635,11.8218851089
1558300633.95,1558300645.65,1558300645.85,1558300645.89,11.7411067486,0.194227218628,11.9353339672
1558300633.96,1558300645.81,1558300646.04,1558300646.09,11.898277998,0.23628616333,12.1345641613
1558300633.96,1558300646.0,1558300646.21,1558300646.23,12.0623471737,0.204551935196,12.2668991089
1558300633.97,1558300646.15,1558300646.37,1558300646.43,12.2385730743,0.219976902008,12.4585499763
1558300633.98,1558300646.41,1558300646.61,1558300646.74,12.5584261417,0.20118689537,12.7596130371
1558300633.99,1558300646.56,1558300646.78,1558300646.82,12.6110911369,0.224026918411,12.8351180553
1558300633.99,1558300646.76,1558300646.98,1558300647.01,12.7860510349,0.227484941483,13.0135359764
1558300634.01,1558300646.86,1558300647.08,1558300647.13,12.8904981613,0.226714849472,13.1172130108
1558300634.02,1558300647.02,1558300647.24,1558300647.27,13.0271990299,0.222013950348,13.2492129803
1558300634.04,1558300647.28,1558300647.47,1558300647.5,13.2687759399,0.190609931946,13.4593858719
1558300634.05,1558300647.35,1558300647.57,1558300647.61,13.341427803,0.219155073166,13.5605828762
1558300634.06,1558300647.55,1558300647.75,1558300647.77,13.5203678608,0.198104143143,13.7184720039
1558300634.07,1558300647.69,1558300647.92,1558300647.96,13.6687960625,0.23011803627,13.8989140987
1558300634.07,1558300647.9,1558300648.1,1558300648.13,13.8554852009,0.204330921173,14.0598161221
1558300634.08,1558300648.06,1558300648.29,1558300648.33,14.0293850899,0.224119901657,14.2535049915
1558300634.09,1558300648.22,1558300648.41,1558300648.43,14.1544151306,0.19091296196,14.3453280926
1558300634.1,1558300648.4,1558300648.62,1558300648.67,14.3488559723,0.226155042648,14.5750110149
1558300634.1,1558300648.58,1558300648.8,1558300648.83,14.5044512749,0.219458818436,14.7239100933
1558300634.12,1558300648.72,1558300648.96,1558300649.01,14.6463270187,0.241240978241,14.887567997
1558300634.13,1558300648.94,1558300649.14,1558300649.17,14.8363099098,0.207375049591,15.0436849594
1558300634.14,1558300649.05,1558300649.28,1558300649.32,14.9506080151,0.23664689064,15.1872549057
1558300634.14,1558300649.29,1558300649.49,1558300649.53,15.1959559917,0.19250202179,15.3884580135
1558300634.15,1558300649.4,1558300649.64,1558300649.79,15.4071860313,0.23842716217,15.6456131935
1558300634.16,1558300649.6,1558300649.82,1558300650.06,15.677934885,0.225075960159,15.9030108452
1558300634.17,1558300649.77,1558300650.0,1558300650.07,15.6725919247,0.233731031418,15.9063229561
1558300634.17,1558300649.93,1558300650.13,1558300650.32,15.9531471729,0.198205947876,16.1513531208
1558300634.19,1558300650.09,1558300650.32,1558300650.56,16.1372160912,0.232576131821,16.369792223
1558300634.2,1558300650.42,1558300650.65,1558300650.73,16.3094289303,0.222906112671,16.532335043
1558300634.21,1558300650.63,1558300650.84,1558300650.91,16.4935560226,0.210711956024,16.7042679787
1558300634.22,1558300650.77,1558300651.0,1558300651.06,16.6143829823,0.231745004654,16.8461279869
1558300634.23,1558300650.95,1558300651.17,1558300651.25,16.804410696,0.213522195816,17.0179328918
1558300634.23,1558300651.12,1558300651.36,1558300651.42,16.9482791424,0.240738868713,17.1890180111
1558300634.24,1558300651.29,1558300651.51,1558300651.61,17.1532640457,0.210985898972,17.3642499447
1558300634.25,1558300651.45,1558300651.68,1558300651.78,17.2952747345,0.237764120102,17.5330388546
1558300634.26,1558300651.62,1558300651.81,1558300651.97,17.519562006,0.190546035767,17.7101080418
1558300634.26,1558300651.81,1558300652.04,1558300652.11,17.6155741215,0.232886075974,17.8484601974
1558300634.28,1558300652.01,1558300652.22,1558300652.29,17.794397831,0.217486143112,18.0118839741
1558300634.29,1558300652.15,1558300652.38,1558300652.47,17.943857193,0.235697984695,18.1795551777
1558300634.3,1558300652.35,1558300652.55,1558300652.65,18.1555056572,0.195515155792,18.351020813
1558300634.31,1558300652.49,1558300652.72,1558300652.84,18.2992627621,0.231500148773,18.5307629108
1558300634.32,1558300652.67,1558300652.89,1558300653.01,18.4830768108,0.214168071747,18.6972448826
1558300634.33,1558300652.85,1558300653.08,1558300653.15,18.5933258533,0.228209972382,18.8215358257
1558300634.34,1558300653.0,1558300653.21,1558300653.24,18.6957950592,0.207334041595,18.9031291008
1558300634.35,1558300653.16,1558300653.4,1558300653.45,18.8585557938,0.242945194244,19.101500988
1558300634.37,1558300653.34,1558300653.57,1558300653.59,18.9943158627,0.226586103439,19.2209019661
1558300634.38,1558300653.48,1558300653.72,1558300653.76,19.1486461163,0.233646869659,19.3822929859
1558300634.39,1558300653.69,1558300653.89,1558300653.93,19.3500130177,0.191817998886,19.5418310165
1558300634.4,1558300653.85,1558300654.07,1558300654.13,19.5127601624,0.21971487999,19.7324750423
1558300634.41,1558300654.04,1558300654.23,1558300654.26,19.6660850048,0.193212032318,19.8592970371
1558300634.41,1558300654.18,1558300654.41,1558300654.45,19.81478405,0.227246999741,20.0420310497
1558300634.42,1558300654.38,1558300654.59,1558300654.61,19.9848308563,0.204223155975,20.1890540123
1558300634.43,1558300654.52,1558300654.75,1558300654.79,20.141092062,0.224315881729,20.3654079437
