message_sent,processing_start_time,processing_end_time,message_arrived,network_delay,processing_delay,overall_delay
1558295640.26,1558295640.49,1558295641.42,1558295641.52,0.333607912064,0.928303956985,1.26191186905
1558295642.28,1558295642.5,1558295643.42,1558295643.47,0.261688232422,0.925954818726,1.18764305115
1558295644.3,1558295644.54,1558295645.46,1558295645.51,0.282434940338,0.926630020142,1.20906496048
1558295646.32,1558295646.67,1558295647.68,1558295647.84,0.498905181885,1.01385879517,1.51276397705
1558295648.34,1558295648.58,1558295649.58,1558295649.63,0.288585186005,0.995584964752,1.28417015076
1558295650.36,1558295650.78,1558295651.78,1558295651.97,0.608244895935,0.995292186737,1.60353708267
1558295652.39,1558295653.04,1558295654.04,1558295654.09,0.702486991882,0.999435901642,1.70192289352
1558295654.41,1558295654.72,1558295655.7,1558295655.75,0.358818054199,0.986314058304,1.3451321125
1558295656.43,1558295656.69,1558295657.66,1558295657.71,0.311033248901,0.969697952271,1.28073120117
1558295658.44,1558295658.76,1558295659.7,1558295659.75,0.364926815033,0.941511154175,1.30643796921
1558295601.88,1558295660.34,1558295661.26,1558295661.38,58.5746619701,0.925054073334,59.4997160435
1558295662.49,1558295662.75,1558295663.76,1558295663.91,0.419816970825,1.00526404381,1.42508101463
1558295664.5,1558295664.85,1558295665.84,1558295665.89,0.395229101181,0.990696907043,1.38592600822
1558295666.52,1558295666.91,1558295667.92,1558295667.97,0.441825151443,1.00579094887,1.44761610031
1558295668.54,1558295668.77,1558295669.76,1558295669.93,0.394117116928,0.994134902954,1.38825201988
1558295670.56,1558295670.86,1558295671.82,1558295671.87,0.346791982651,0.963545084,1.31033706665
1558295605.92,1558295674.35,1558295675.34,1558295675.39,68.4739429951,0.995786905289,69.4697299004
1558295674.6,1558295674.89,1558295675.84,1558295675.89,0.337885856628,0.953235149384,1.29112100601
1558295672.58,1558295674.32,1558295676.8,1558295677.21,2.15904307365,2.47141909599,4.63046216965
1558295676.62,1558295676.92,1558295677.82,1558295677.94,0.421267986298,0.897612094879,1.31888008118
1558295678.64,1558295678.98,1558295679.92,1558295679.99,0.406234025955,0.941907167435,1.34814119339
1558295680.66,1558295680.9,1558295681.8,1558295681.84,0.280508995056,0.897223949432,1.17773294449
1558295682.68,1558295682.97,1558295683.86,1558295683.95,0.381210803986,0.889449119568,1.27065992355
1558295684.7,1558295684.97,1558295685.94,1558295685.97,0.307291984558,0.964643001556,1.27193498611
1558295686.72,1558295687.07,1558295687.96,1558295688.05,0.443857908249,0.890279054642,1.33413696289
1558295688.74,1558295688.98,1558295689.88,1558295689.97,0.337044239044,0.895923852921,1.23296809196
1558295690.76,1558295691.1,1558295692.0,1558295692.04,0.373563051224,0.903969049454,1.27753210068
1558295692.78,1558295693.05,1558295693.96,1558295694.0,0.304235935211,0.908826112747,1.21306204796
1558295694.8,1558295695.15,1558295696.06,1558295696.09,0.381964683533,0.908836126328,1.29080080986
1558295696.82,1558295697.08,1558295697.98,1558295698.07,0.355361938477,0.8976790905,1.25304102898
1558295698.84,1558295699.08,1558295700.06,1558295700.09,0.274151325226,0.977578878403,1.25173020363
1558295700.86,1558295701.15,1558295702.04,1558295702.13,0.3719830513,0.89511179924,1.26709485054
1558295702.88,1558295703.22,1558295704.18,1558295704.26,0.416121959686,0.961858987808,1.37798094749
1558295704.91,1558295705.18,1558295706.14,1558295706.18,0.313920021057,0.954845905304,1.26876592636
1558295706.93,1558295707.2,1558295708.18,1558295708.21,0.310586929321,0.971590042114,1.28217697144
1558295708.95,1558295709.33,1558295710.28,1558295710.31,0.412238121033,0.949873924255,1.36211204529
1558295710.97,1558295711.25,1558295712.2,1558295712.37,0.445293188095,0.9465239048,1.3918170929
1558295539.26,1558295711.9,1558295712.9,1558295713.06,172.802080154,0.9987180233,173.800798178
1558295713.0,1558295713.6,1558295714.59,1558295714.64,0.646665811539,0.994014024734,1.64067983627
1558295715.02,1558295715.53,1558295716.52,1558295716.56,0.552402973175,0.987189054489,1.53959202766
1558295537.24,1558295716.96,1558295717.95,1558295718.0,179.760063887,0.999036073685,180.75909996
1558295717.04,1558295717.33,1558295718.24,1558295718.28,0.321454048157,0.915030002594,1.23648405075
1558295719.06,1558295719.3,1558295720.26,1558295720.29,0.268641233444,0.960060834885,1.22870206833
1558295547.34,1558295719.47,1558295720.42,1558295720.46,172.163115263,0.951969861984,173.115085125
1558295721.08,1558295721.39,1558295722.36,1558295722.41,0.353399991989,0.968891143799,1.32229113579
1558295723.1,1558295723.45,1558295724.38,1558295724.65,0.613301038742,0.931916952133,1.54521799088
1558295725.12,1558295725.34,1558295726.28,1558295726.37,0.310822963715,0.939138889313,1.24996185303
1558295727.14,1558295727.4,1558295728.44,1558295728.48,0.301252126694,1.03643298149,1.33768510818
1558295660.46,1558295727.9,1558295728.8,1558295728.84,67.4687559605,0.901335000992,68.3700909615
1558295729.16,1558295729.51,1558295730.42,1558295730.46,0.387178182602,0.90845990181,1.29563808441
1558295731.18,1558295731.57,1558295732.46,1558295732.55,0.476570129395,0.889343976974,1.36591410637
1558295733.2,1558295733.51,1558295734.42,1558295734.45,0.337393045425,0.912964105606,1.25035715103
1558295735.22,1558295735.63,1558295736.54,1558295736.72,0.586436986923,0.911530971527,1.49796795845
1558295737.24,1558295737.49,1558295738.38,1558295738.47,0.343294143677,0.886832952499,1.23012709618
1558295739.26,1558295739.6,1558295740.56,1558295740.6,0.379987955093,0.957279920578,1.33726787567
1558295741.28,1558295741.65,1558295742.6,1558295742.63,0.402320146561,0.946640968323,1.34896111488
1558295743.3,1558295743.52,1558295744.42,1558295744.51,0.304713010788,0.897083997726,1.20179700851
1558295745.32,1558295745.62,1558295746.58,1558295746.61,0.335261106491,0.955393791199,1.29065489769
1558295747.34,1558295747.74,1558295748.68,1558295748.71,0.431275129318,0.936028957367,1.36730408669
1558295749.36,1558295749.72,1558295750.64,1558295750.67,0.393552064896,0.914912939072,1.30846500397
1558295751.38,1558295751.67,1558295752.62,1558295752.71,0.373205184937,0.954716920853,1.32792210579
1558295753.4,1558295753.83,1558295754.78,1558295754.81,0.458521842957,0.950011014938,1.40853285789
1558295755.42,1558295755.78,1558295756.68,1558295756.8,0.483535051346,0.895830869675,1.37936592102
1558295757.44,1558295757.75,1558295758.7,1558295758.73,0.345407962799,0.942820072174,1.28822803497
1558295759.46,1558295759.79,1558295760.76,1558295760.79,0.360617876053,0.967057943344,1.3276758194
1558295761.49,1558295762.21,1558295763.1,1558295763.19,0.815201044083,0.892740011215,1.7079410553
1558295763.51,1558295763.89,1558295764.86,1558295764.98,0.510601043701,0.964629888535,1.47523093224
1558295765.52,1558295765.92,1558295766.84,1558295766.95,0.510318994522,0.916465044022,1.42678403854
1558295767.54,1558295767.8,1558295768.8,1558295768.83,0.291887998581,0.997649908066,1.28953790665
1558295769.56,1558295769.91,1558295770.88,1558295770.91,0.383515119553,0.968148946762,1.35166406631
1558295771.58,1558295772.05,1558295773.0,1558295773.1,0.575788021088,0.943572044373,1.51936006546
1558295773.61,1558295774.17,1558295775.06,1558295775.19,0.690870046616,0.892627000809,1.58349704742
1558295775.63,1558295775.92,1558295776.84,1558295776.88,0.335577011108,0.918160915375,1.25373792648
1558295777.65,1558295777.91,1558295778.8,1558295778.92,0.379169225693,0.885937929153,1.26510715485
1558295611.98,1558295778.73,1558295779.68,1558295779.71,166.789772034,0.944107055664,167.733879089
1558295779.67,1558295779.93,1558295780.86,1558295780.96,0.358927965164,0.927047967911,1.28597593307
1558295781.69,1558295781.95,1558295782.88,1558295783.02,0.399746894836,0.928178071976,1.32792496681
1558295783.71,1558295784.16,1558295785.08,1558295785.12,0.490996837616,0.917502164841,1.40849900246
1558295785.73,1558295786.09,1558295787.02,1558295787.12,0.459492206573,0.928244829178,1.38773703575
1558295787.75,1558295788.08,1558295789.0,1558295789.1,0.423134803772,0.921636104584,1.34477090836
1558295789.77,1558295790.08,1558295791.02,1558295791.13,0.420779943466,0.933388233185,1.35416817665
1558295791.79,1558295792.04,1558295793.02,1558295793.06,0.294204235077,0.974193811417,1.26839804649
1558295793.81,1558295794.08,1558295795.08,1558295795.2,0.386095046997,0.999688863754,1.38578391075
1558295795.83,1558295796.23,1558295797.19,1558295797.35,0.547978639603,0.967202186584,1.51518082619
1558295797.85,1558295798.25,1558295799.16,1558295799.22,0.460366010666,0.909548044205,1.36991405487
1558295799.87,1558295800.2,1558295801.17,1558295801.22,0.372019767761,0.979202032089,1.35122179985
1558295801.89,1558295802.19,1558295803.17,1558295803.22,0.348386049271,0.984658002853,1.33304405212
1558295803.91,1558295804.2,1558295805.14,1558295805.18,0.334254026413,0.938292980194,1.27254700661
1558295805.93,1558295806.2,1558295807.17,1558295807.22,0.309396982193,0.978198051453,1.28759503365
1558295807.95,1558295808.24,1558295809.24,1558295809.32,0.382186174393,0.990521907806,1.3727080822
1558295809.97,1558295810.41,1558295811.34,1558295811.38,0.480211019516,0.929470777512,1.40968179703
1558295811.99,1558295812.28,1558295813.2,1558295813.24,0.330043792725,0.920440196991,1.25048398972
1558295814.01,1558295814.34,1558295815.28,1558295815.32,0.373997926712,0.934350013733,1.30834794044
1558295816.03,1558295816.3,1558295817.24,1558295817.28,0.312887907028,0.935872077942,1.24875998497
1558295818.05,1558295818.31,1558295819.24,1558295819.28,0.303814172745,0.927285909653,1.2311000824
1558295820.07,1558295820.48,1558295821.48,1558295821.62,0.546867609024,0.997330188751,1.54419779778
1558295822.09,1558295822.52,1558295823.46,1558295823.55,0.523891925812,0.938806056976,1.46269798279
1558295824.11,1558295824.41,1558295825.34,1558295825.5,0.464956045151,0.925823926926,1.39077997208
1558295826.13,1558295826.4,1558295827.34,1558295827.44,0.364003181458,0.940186023712,1.30418920517
1558295828.15,1558295828.42,1558295829.42,1558295829.46,0.31481385231,0.990945100784,1.30575895309
1558295830.17,1558295830.41,1558295831.34,1558295831.38,0.276411056519,0.930737018585,1.2071480751
1558295832.19,1558295832.61,1558295833.54,1558295833.58,0.455780982971,0.932760000229,1.3885409832
1558295834.21,1558295835.06,1558295836.06,1558295836.1,0.89381980896,0.99103808403,1.88485789299
1558295836.23,1558295836.67,1558295837.65,1558295837.7,0.475631952286,0.986809015274,1.46244096756
1558295838.25,1558295838.69,1558295839.62,1558295839.74,0.565195083618,0.93004488945,1.49523997307
1558295840.27,1558295840.55,1558295841.5,1558295841.54,0.331011772156,0.943422079086,1.27443385124
1558295842.29,1558295842.61,1558295843.56,1558295843.6,0.36728477478,0.946577072144,1.31386184692
1558295844.31,1558295844.66,1558295845.66,1558295845.7,0.40176320076,0.993603944778,1.39536714554
1558295846.33,1558295846.68,1558295847.68,1558295847.83,0.511499166489,0.992255926132,1.50375509262
1558295848.35,1558295848.65,1558295849.6,1558295849.81,0.505760908127,0.952830076218,1.45859098434
1558295850.37,1558295850.66,1558295851.66,1558295851.7,0.338961839676,0.995303153992,1.33426499367
1558295852.39,1558295852.7,1558295853.7,1558295853.74,0.363159179688,0.992986917496,1.35614609718
1558295854.4,1558295854.64,1558295855.64,1558295855.68,0.278892278671,0.999416828156,1.27830910683
1558295856.42,1558295856.86,1558295857.8,1558295857.9,0.540051221848,0.934497833252,1.4745490551
1558295858.44,1558295858.85,1558295859.8,1558295859.98,0.586291790009,0.945613145828,1.53190493584
1558295860.46,1558295860.79,1558295861.79,1558295861.84,0.367321968079,1.0057990551,1.37312102318
1558295862.48,1558295862.8,1558295863.81,1558295863.86,0.364330768585,1.01166319847,1.37599396706
1558295864.5,1558295864.83,1558295865.81,1558295865.86,0.368314981461,0.98703789711,1.35535287857
1558295866.52,1558295866.79,1558295867.8,1558295867.84,0.314599990845,1.00222611427,1.31682610512
1558295868.54,1558295868.93,1558295869.91,1558295869.96,0.430778026581,0.988610982895,1.41938900948
1558295870.57,1558295870.99,1558295871.96,1558295872.2,0.667052984238,0.969655990601,1.63670897484
1558295872.59,1558295872.89,1558295873.88,1558295873.92,0.34744310379,0.986399888992,1.33384299278
1558295874.61,1558295874.87,1558295875.8,1558295875.84,0.311810016632,0.92572593689,1.23753595352
1558295876.63,1558295876.94,1558295877.94,1558295877.98,0.357141017914,0.998227119446,1.35536813736
1558295878.65,1558295878.87,1558295879.86,1558295879.9,0.270858049393,0.984898090363,1.25575613976
1558295880.66,1558295880.88,1558295881.87,1558295881.92,0.259177207947,0.997808933258,1.2569861412
1558295882.69,1558295882.99,1558295883.95,1558295884.07,0.428050041199,0.959654092789,1.38770413399
1558295884.71,1558295885.09,1558295886.07,1558295886.13,0.435772180557,0.981353998184,1.41712617874
1558295886.73,1558295887.06,1558295888.06,1558295888.1,0.377061128616,0.994155883789,1.37121701241
1558295888.75,1558295889.03,1558295890.01,1558295890.06,0.32878613472,0.9819419384,1.31072807312
1558295890.77,1558295891.12,1558295892.09,1558295892.14,0.397251844406,0.971580028534,1.36883187294
1558295892.79,1558295893.1,1558295894.04,1558295894.14,0.410480260849,0.942550897598,1.35303115845
1558295894.81,1558295895.67,1558295896.65,1558295896.72,0.931775808334,0.98167514801,1.91345095634
1558295896.83,1558295897.66,1558295898.6,1558295898.72,0.959659099579,0.934752941132,1.89441204071
1558295898.84,1558295899.14,1558295900.12,1558295900.16,0.340124845505,0.978600025177,1.31872487068
1558295900.86,1558295901.14,1558295902.1,1558295902.2,0.379988193512,0.960701942444,1.34069013596
1558295902.87,1558295903.14,1558295904.16,1558295904.2,0.311199903488,1.01590394974,1.32710385323
1558295904.89,1558295905.14,1558295906.14,1558295906.18,0.296658039093,0.991214036942,1.28787207603
1558295906.91,1558295907.11,1558295908.1,1558295908.14,0.244179010391,0.987055063248,1.23123407364
1558295908.93,1558295909.42,1558295910.36,1558295910.4,0.538145065308,0.934197902679,1.47234296799
1558295910.95,1558295911.37,1558295912.35,1558295912.4,0.462239980698,0.983612060547,1.44585204124
1558295912.97,1558295913.29,1558295914.33,1558295914.49,0.470868110657,1.04280400276,1.51367211342
1558295914.99,1558295915.35,1558295916.34,1558295916.45,0.469806909561,0.986459970474,1.45626688004
1558295917.01,1558295917.49,1558295918.5,1558295918.54,0.530525922775,1.00146603584,1.53199195862
1558295919.03,1558295919.32,1558295920.26,1558295920.3,0.327547073364,0.942811012268,1.27035808563
1558295921.05,1558295921.55,1558295922.52,1558295922.56,0.539030075073,0.970650911331,1.5096809864
1558295923.08,1558295923.58,1558295924.54,1558295924.58,0.548317193985,0.957067966461,1.50538516045
1558295925.1,1558295925.46,1558295926.45,1558295926.5,0.411020994186,0.993125915527,1.40414690971
1558295927.12,1558295927.43,1558295928.36,1558295928.52,0.478677272797,0.92672085762,1.40539813042
1558295929.14,1558295929.38,1558295930.32,1558295930.36,0.290212154388,0.937289953232,1.22750210762
1558295931.15,1558295931.41,1558295932.36,1558295932.4,0.305837154388,0.943911790848,1.24974894524
1558295933.18,1558295933.5,1558295934.49,1558295934.54,0.370655059814,0.994600057602,1.36525511742
1558295935.2,1558295935.58,1558295936.52,1558295936.62,0.486784934998,0.934796094894,1.42158102989
1558295937.22,1558295937.58,1558295938.55,1558295938.65,0.457010030746,0.97492313385,1.4319331646
1558295939.24,1558295939.55,1558295940.55,1558295940.6,0.359685182571,1.00157785416,1.36126303673
1558295941.26,1558295941.54,1558295942.48,1558295942.53,0.3280210495,0.940682888031,1.26870393753
1558295943.28,1558295943.52,1558295944.52,1558295944.56,0.284733057022,1.00062799454,1.28536105156
1558295945.3,1558295945.51,1558295946.46,1558295946.56,0.315315961838,0.94614815712,1.26146411896
1558295947.32,1558295947.81,1558295948.8,1558295948.84,0.537324905396,0.983694076538,1.52101898193
1558295949.34,1558295949.73,1558295950.66,1558295950.76,0.48454785347,0.930895090103,1.41544294357
1558295951.36,1558295951.66,1558295952.66,1558295952.7,0.344540834427,0.993124008179,1.33766484261
1558295953.38,1558295953.73,1558295954.72,1558295954.86,0.497560977936,0.984302997589,1.48186397552
1558295955.4,1558295956.05,1558295957.03,1558295957.2,0.811782836914,0.987890005112,1.79967284203
1558295957.43,1558295957.77,1558295958.72,1558295958.76,0.387751102448,0.951413869858,1.33916497231
1558295959.44,1558295959.88,1558295960.85,1558295960.9,0.484745264053,0.973796844482,1.45854210854
1558295961.47,1558295961.82,1558295962.76,1558295962.86,0.458953142166,0.932834863663,1.39178800583
1558295963.49,1558295963.74,1558295964.66,1558295964.71,0.30043387413,0.916913986206,1.21734786034
1558295965.51,1558295965.82,1558295966.82,1558295966.87,0.364444255829,0.996723890305,1.36116814613
1558295967.53,1558295967.79,1558295968.72,1558295968.87,0.415085077286,0.923534870148,1.33861994743
1558295969.55,1558295969.8,1558295970.82,1558295970.92,0.354506015778,1.01173090935,1.36623692513
1558295971.57,1558295971.97,1558295972.98,1558295973.17,0.592479944229,1.00289011002,1.59537005424
1558295973.59,1558295973.95,1558295974.95,1558295975.0,0.406667947769,1.00035500526,1.40702295303
1558295975.61,1558295975.89,1558295976.87,1558295976.92,0.321096897125,0.987727880478,1.3088247776
1558295977.63,1558295977.91,1558295978.89,1558295978.94,0.319949150085,0.986321926117,1.3062710762
1558295979.65,1558295979.9,1558295980.84,1558295980.94,0.343699932098,0.940783023834,1.28448295593
1558295981.68,1558295981.98,1558295983.0,1558295983.04,0.346858024597,1.01625585556,1.36311388016
1558295983.7,1558295984.14,1558295985.11,1558295985.25,0.584337949753,0.970019102097,1.55435705185
1558295985.72,1558295986.06,1558295987.04,1558295987.12,0.418329000473,0.98103094101,1.39935994148
1558295987.74,1558295988.12,1558295989.12,1558295989.16,0.421102762222,0.997439146042,1.41854190826
1558295989.76,1558295990.03,1558295991.01,1558295991.06,0.310519933701,0.988635063171,1.29915499687
1558295991.78,1558295992.02,1558295992.96,1558295993.06,0.343148708344,0.936467170715,1.27961587906
1558295993.8,1558295994.03,1558295995.02,1558295995.06,0.274790048599,0.987607955933,1.26239800453
1558295995.82,1558295996.06,1558295997.03,1558295997.17,0.385719060898,0.969506978989,1.35522603989
1558295997.84,1558295998.09,1558295999.02,1558295999.18,0.408440828323,0.926883220673,1.335324049
1558295999.86,1558296000.27,1558296001.27,1558296001.32,0.456254959106,1.00373888016,1.45999383926
1558296001.89,1558296002.31,1558296003.3,1558296003.4,0.527229070663,0.988440990448,1.51567006111
1558296003.91,1558296004.14,1558296005.1,1558296005.14,0.281253099442,0.957409858704,1.23866295815
1558296005.92,1558296006.44,1558296007.38,1558296007.47,0.609651088715,0.933749914169,1.54340100288
1558296007.94,1558296008.39,1558296009.4,1558296009.52,0.576457977295,1.00052404404,1.57698202133
1558296009.96,1558296010.27,1558296011.25,1558296011.36,0.413682937622,0.98011302948,1.3937959671
1558296011.99,1558296012.31,1558296013.32,1558296013.36,0.374053955078,1.0007109642,1.37476491928
1558296014.01,1558296014.26,1558296015.26,1558296015.3,0.304427862167,0.992605209351,1.29703307152
1558296016.03,1558296016.35,1558296017.33,1558296017.48,0.467818975449,0.986355066299,1.45417404175
1558296018.05,1558296018.39,1558296019.34,1558296019.44,0.450770139694,0.943091869354,1.39386200905
1558296020.07,1558296020.3,1558296021.24,1558296021.28,0.274178028107,0.943542957306,1.21772098541
1558296022.09,1558296022.29,1558296023.22,1558296023.32,0.301194906235,0.932312965393,1.23350787163
1558296024.11,1558296024.46,1558296025.44,1558296025.48,0.395295143127,0.975001811981,1.37029695511
1558296026.13,1558296026.51,1558296027.52,1558296027.57,0.435091972351,1.00080299377,1.43589496613
1558296028.15,1558296028.37,1558296029.3,1558296029.44,0.364538192749,0.926318883896,1.29085707664
1558296030.17,1558296030.59,1558296031.54,1558296031.64,0.517780780792,0.95100402832,1.46878480911
1558296032.19,1558296032.77,1558296033.7,1558296033.76,0.640645742416,0.927434206009,1.56807994843
1558296034.22,1558296034.5,1558296035.53,1558296035.58,0.332698106766,1.03298592567,1.36568403244
1558296036.23,1558296036.51,1558296037.46,1558296037.5,0.324543952942,0.944458007812,1.26900196075
1558296038.26,1558296038.55,1558296039.48,1558296039.53,0.34764790535,0.925843000412,1.27349090576
1558296040.28,1558296040.5,1558296041.46,1558296041.51,0.269043207169,0.9582259655,1.22726917267
1558296042.3,1558296042.73,1558296043.68,1558296043.73,0.480886697769,0.948494195938,1.42938089371
1558296044.32,1558296044.69,1558296045.68,1558296045.72,0.419064044952,0.982720851898,1.40178489685
1558296046.34,1558296046.68,1558296047.7,1558296047.81,0.459721088409,1.01476788521,1.47448897362
1558296048.36,1558296048.62,1558296049.6,1558296049.76,0.42404794693,0.97624707222,1.40029501915
1558296050.38,1558296050.71,1558296051.71,1558296051.76,0.37900185585,1.00538396835,1.3843858242
1558296052.4,1558296052.62,1558296053.64,1558296053.68,0.27089715004,1.01428580284,1.28518295288
1558296054.42,1558296054.79,1558296055.74,1558296055.79,0.427602052689,0.945308923721,1.37291097641
1558296056.44,1558296056.83,1558296057.78,1558296057.82,0.439774990082,0.948698997498,1.38847398758
1558296058.46,1558296058.86,1558296059.86,1558296059.9,0.452522993088,0.994631052017,1.4471540451
1558296060.47,1558296060.76,1558296061.74,1558296061.86,0.405586004257,0.979066848755,1.38465285301
1558296062.49,1558296062.77,1558296063.75,1558296063.8,0.324935913086,0.98373913765,1.30867505074
1558296064.52,1558296064.76,1558296065.76,1558296065.8,0.285541057587,0.999787092209,1.2853281498
1558296066.54,1558296066.89,1558296067.93,1558296067.98,0.404604911804,1.04402303696,1.44862794876
1558296068.56,1558296068.99,1558296069.96,1558296070.0,0.47666311264,0.968950033188,1.44561314583
1558296070.58,1558296070.92,1558296071.9,1558296071.94,0.390514135361,0.974922895432,1.36543703079
1558296072.6,1558296072.9,1558296073.88,1558296074.14,0.563611984253,0.974570989609,1.53818297386
1558296074.62,1558296074.87,1558296075.8,1558296075.86,0.313694953918,0.925363063812,1.23905801773
1558296076.64,1558296077.02,1558296077.96,1558296078.11,0.533252716064,0.93909907341,1.47235178947
1558296078.66,1558296079.74,1558296080.72,1558296080.76,1.12536668777,0.974506139755,2.09987282753
1558296080.68,1558296081.06,1558296082.06,1558296082.1,0.426059961319,0.99706697464,1.42312693596
1558296082.7,1558296083.06,1558296084.0,1558296084.04,0.4022397995,0.940374135971,1.34261393547
1558296084.72,1558296085.0,1558296086.02,1558296086.06,0.325636148453,1.01574683189,1.34138298035
1558296086.74,1558296087.02,1558296088.03,1558296088.08,0.321663856506,1.01614117622,1.33780503273
1558296088.76,1558296088.99,1558296089.99,1558296090.1,0.340431928635,1.00131201744,1.34174394608
1558296090.79,1558296091.04,1558296092.03,1558296092.16,0.381805181503,0.990758895874,1.37256407738
1558296092.81,1558296093.06,1558296094.07,1558296094.2,0.378268003464,1.01129317284,1.3895611763
1558296094.83,1558296095.3,1558296096.26,1558296096.3,0.513742208481,0.961428880692,1.47517108917
1558296096.85,1558296097.19,1558296098.2,1558296098.24,0.388703107834,1.00554800034,1.39425110817
1558296098.87,1558296099.12,1558296100.11,1558296100.16,0.296746969223,0.994459152222,1.29120612144
1558296100.89,1558296101.32,1558296102.31,1558296102.39,0.506908178329,0.999518871307,1.50642704964
1558296102.91,1558296103.25,1558296104.24,1558296104.34,0.442781209946,0.989241838455,1.4320230484
1558296104.93,1558296105.17,1558296106.17,1558296106.22,0.289014101028,1.00267100334,1.29168510437
1558296106.95,1558296107.39,1558296108.4,1558296108.44,0.49701499939,1.00074291229,1.49775791168
1558296108.97,1558296109.35,1558296110.34,1558296110.38,0.426304101944,0.986620903015,1.41292500496
